$\kappa t$,CNB I,CNB II,I Approx,II Approx
0.025416,5.3917574299621895,5.446453378345104,5.485313678153805,5.507765189753614
0.025488,5.388283782501071,5.443704490055383,5.4817451437967994,5.504751366864889
0.02556,5.38482110168763,5.440969366160243,5.478172789569492,5.5017432871073115
0.025632,5.3813697876760065,5.438248163672865,5.474597177855875,5.4987413134241026
0.025704,5.377930233116651,5.435541131581969,5.471018869808409,5.495745870198114
0.025776,5.3745028226700855,5.432848476921805,5.4674384160377185,5.492757350290503
0.025848,5.371087933900666,5.430170397563577,5.463856360782244,5.489776137717814
0.02592,5.36768593778291,5.427507084874723,5.460273242216647,5.486802609498339
0.025992,5.3642971935681905,5.424858723886981,5.456689590551479,5.48383713576243
0.026064,5.360921978671698,5.4222254934699805,5.453105900199282,5.480880079864486
0.026136,5.357560675435503,5.41960756651023,5.449522703300581,5.477931798497776
0.026208,5.354213615175053,5.417005092294166,5.445940508877649,5.474992631209282
0.02628,5.350881122252171,5.414418202051652,5.442359820076683,5.472062903432034
0.026352,5.347563514445357,5.411847069396959,5.438781134407315,5.46914296268651
0.026424,5.344261103335871,5.409291837952083,5.435204943991225,5.466233135548049
0.026496,5.340974147002432,5.406752645377551,5.4316317178851286,5.4633337418714625
0.026568,5.337702908859998,5.404229623521454,5.428061923611056,5.460445094868929
0.02664,5.334447693279853,5.401722898572435,5.424496041149819,5.457567501188886
0.026712,5.331208768679431,5.39923259121699,5.420934534137892,5.454701260996403
0.026784,5.327986395714362,5.396758816800759,5.417377860410757,5.451846668054549
0.026856,5.324780827454874,5.3943016564443615,5.413826472121228,5.4490039968220225
0.026928,5.321592308976454,5.391861219249994,5.410280815577581,5.446173529989432
0.027,5.318421037714113,5.389437607319462,5.406741312290397,5.4433555431724
0.027072000000000002,5.3152672593119155,5.387030910982287,5.403208404465673,5.440550302700588
0.027144,5.312131189771078,5.384641215402177,5.399682518228718,5.437758068547131
0.027216,5.309013037034554,5.382268600717407,5.396164073787678,5.434979094389104
0.027288,5.305913001092391,5.379913142184384,5.3926534854772346,5.432213627669361
0.027360000000000002,5.302831274092946,5.377574910324193,5.389151161800854,5.429461909658641
0.027432,5.299768041507327,5.375253966161493,5.385657503866057,5.426724173775947
0.027504,5.296723481356204,5.372950347072329,5.382172906894406,5.424000640438956
0.027576,5.293697762723705,5.370664122996335,5.378697762679357,5.421291537097624
0.027648000000000002,5.290691048250265,5.368395343086473,5.3752324560022915,5.418597079381363
0.02772,5.287703493494388,5.3661440520063834,5.37177736589523,5.415917476835321
0.027792,5.2847352470906435,5.363910290059108,5.368332865674504,5.413252932970635
0.027864,5.2817864509140575,5.3616940933179915,5.364899322975345,5.410603645316263
0.027936000000000002,5.278857236477854,5.359495493759624,5.361477094630998,5.4079698054715015
0.028008,5.275947734420082,5.357314519398949,5.358066539358913,5.40535159915977
0.02808,5.273058067101976,5.3551511731883545,5.354668007531142,5.402749199373776
0.028152,5.270188350649464,5.353005470681949,5.351281843709563,5.400162778412126
0.028224000000000003,5.267338695290925,5.350877437042246,5.347908386879284,5.397592507173352
0.028296,5.264509205556843,5.3487670822483215,5.344547970489259,5.39503854707174
0.028368,5.261699980486019,5.3466744126195405,5.341200922494861,5.392501053756677
0.02844,5.258911113837857,5.344599430939363,5.337867565404101,5.389980177161923
0.028512,5.2561426926227375,5.342542136580827,5.334548215506739,5.387476061556511
0.028584,5.253394745915767,5.340502525633297,5.331243157758008,5.38498884559626
0.028656,5.250667381708737,5.338480591030633,5.327952712213947,5.3825186623773
0.028728,5.24796066833697,5.336476322680673,5.324677176599724,5.380065639490512
0.0288,5.245274669157001,5.3344896915157625,5.321416842967614,5.37762989437255
0.028872000000000002,5.242609442741363,5.3325206511135885,5.318171997726383,5.375211534551956
0.028944,5.239965043078417,5.330569205001953,5.314942921673308,5.372810677558348
0.029016,5.237341519777367,5.328635327271078,5.311729890030393,5.370427427793678
0.029088,5.234738918278249,5.326718989080139,5.308533172484026,5.3680618842186485
0.029160000000000002,5.232157271324518,5.324820158761801,5.305353029161021,5.365714140398253
0.029232,5.2295965399358115,5.322938801927338,5.302189682789782,5.363384284549034
0.029304,5.227056799657152,5.321074881572316,5.299043405400008,5.361072399587059
0.029376,5.224538071105768,5.319228358182603,5.295914439696642,5.358778563176797
0.029448000000000002,5.222040370514404,5.317399189841057,5.29280302234645,5.356502847780636
0.02952,5.219563709885295,5.315587330051011,5.289709383984068,5.354245320584597
0.029592,5.217108097147529,5.313792688748912,5.286633749219684,5.3520060412330475
0.029664,5.214673536317585,5.3120152434113095,5.283576336650802,5.349785068009492
0.029736000000000002,5.212260027662944,5.310254939443027,5.280537358875721,5.347582452612877
0.029808,5.209867556836495,5.308511719908688,5.277517018549642,5.345398241717467
0.02988,5.20749606784757,5.306785525614517,5.274515498392602,5.343232477019492
0.029952,5.205145578116318,5.305076295189818,5.271533002584469,5.341085195283566
0.030024000000000002,5.2028160669632975,5.3033839651684875,5.268569716832539,5.338956428390067
0.030096,5.200507509839301,5.3017084700701185,5.265625820512601,5.336846203381812
0.030168,5.198219878444786,5.3000497424808515,5.262701486667092,5.334754542511685
0.03024,5.195953140851066,5.298407713133951,5.25979688200404,5.332681463290757
0.030312000000000002,5.193707261623289,5.2967822928065305,5.256912166899053,5.3306269903472465
0.030384,5.191482201945169,5.2951734132265935,5.25404749539882,5.328591128653939
0.030456,5.189277913347122,5.2935810020001055,5.251203016127867,5.32657388030284
0.030528,5.187094333613393,5.2920049809396525,5.248378872757712,5.324575245580666
0.0306,5.184931424373552,5.290445270146657,5.245575198830847,5.322595220386461
0.030672,5.18278913141224,5.288901788075608,5.242792123430615,5.320633796283303
0.030744,5.180667397373021,5.287374451597632,5.240029769375528,5.318690960548984
0.030816,5.178566161866693,5.285863176063407,5.2372882532328005,5.316766696226251
0.030888,5.1764853615805215,5.284367875365353,5.234567685334763,5.3148609821734585
0.03096,5.174424930388359,5.28288846199895,5.231868169797723,5.3129737931144545
0.031032,5.172384799461829,5.281424844231267,5.229189804540697,5.311105111976812
0.031104,5.1703648933167665,5.279976930231562,5.226532685575848,5.309254912273617
0.031176,5.168365131275945,5.2785446303311945,5.223896905480397,5.307423149193217
0.031248,5.166385441196119,5.277127851431515,5.221282539233154,5.305609783652604
0.03132,5.164425743005336,5.275726499261693,5.2186896616782334,5.303814772904455
0.031392,5.162485954294206,5.274340478431267,5.216118341759482,5.302038070594581
0.031464,5.160565990418721,5.272969692481662,5.213568642558951,5.300279626816237
0.031535999999999995,5.1586657646035325,5.271614043936759,5.21104062133549,5.298539388165143
0.031608,5.156785188045535,5.270273434352462,5.208534329566226,5.296817297792309
0.03168,5.154924170017873,5.2689477643652385,5.206049812987719,5.295113295456806
0.031752,5.153082606877209,5.267636933591881,5.203587116466412,5.293427323347277
0.031824,5.151260394440769,5.266340840463067,5.20114627853927,5.291759333157472
0.031895999999999994,5.149457445841227,5.265059383416577,5.1987273239014655,5.290109242249165
0.031968,5.147673661373972,5.263792459782666,5.196330276627391,5.288476979629168
0.03204,5.145908939681057,5.262539966186398,5.19395515535253,5.2868624714009655
0.032111999999999995,5.144163177842964,5.261301798588951,5.191601973322122,5.285265640820639
0.032184,5.142436271470231,5.260077852327847,5.189270738441756,5.283686408351954
0.032256,5.1407281147948005,5.258868022156045,5.186961453327172,5.282124691719647
0.032328,5.139038600761459,5.257672202279812,5.1846741153555485,5.280580405961332
0.0324,5.1373676211187425,5.256490286395394,5.182408716715552,5.279053463477839
0.032471999999999994,5.135715066509847,5.255322167724564,5.180165244458915,5.277543774081344
0.032544,5.134080796525557,5.254167739477467,5.17794369557215,5.2760512802912185
0.032616,5.13246470594776,5.253026893724798,5.175744043657664,5.274575865233358
0.032687999999999995,5.130866687379287,5.251899522464933,5.173566258087167,5.273117432538739
0.032760000000000004,5.129286624324254,5.250785517363166,5.171410307461912,5.271675884517407
0.032832,5.127724399246398,5.249684769769992,5.169276155643152,5.2702511213202525
0.032904,5.126179893637538,5.248597170749287,5.167163761807129,5.268843040986113
0.032976,5.124652988085394,5.2475226111052695,5.1650730804986225,5.2674515394857995
0.033047999999999994,5.123143562340508,5.2464609814080765,5.16300406168375,5.266076510764608
0.03312,5.1216514953824195,5.245412172018155,5.160956650802416,5.264717846783231
0.033192,5.120176665484932,5.244376073109192,5.158930788818756,5.263375437555734
0.033263999999999995,5.118718948688152,5.2433525746898555,5.156926414224621,5.262049171186569
0.033336000000000005,5.117278193122309,5.242341566624005,5.154943494508988,5.260738933904312
0.033408,5.115854293090336,5.241342948024856,5.152981935449002,5.259444666244071
0.03348,5.114447122149354,5.2403566031050905,5.151041663494256,5.258166218285607
0.033552,5.113056553187072,5.239382421547481,5.149122601151396,5.256903471625558
0.033623999999999994,5.11168245846695,5.238420293486358,5.14722466703979,5.255656309242012
0.033696,5.110324709672116,5.2374701090562334,5.1453477759464565,5.254424612729034
0.033768,5.108983177948125,5.2365317584071995,5.143491838879271,5.253208262331467
0.033839999999999995,5.1076577339444205,5.235605131719,5.141656763117672,5.252007136979159
0.033912,5.106348247854533,5.234690119213812,5.139842452262046,5.250821114317324
0.033984,5.105054589454967,5.233786611167583,5.138048806281404,5.249650070736097
0.034056,5.103776627210709,5.2328944979200855,5.136275739424142,5.248493881396469
0.034128,5.102514228736873,5.232013669883679,5.134523171299556,5.247352420255436
0.034199999999999994,5.101267263851303,5.231144017550528,5.132790969856288,5.246225560087695
0.034272000000000004,5.100035600760986,5.230285450670025,5.131079025355202,5.2451132388145725
0.034344,5.098819107401113,5.2294378495887255,5.129387225082311,5.244015290997525
0.034415999999999995,5.097617651464539,5.228601104918057,5.12771545340381,5.242931585322074
0.034488,5.0964311004297915,5.227775108953011,5.126063591819864,5.241861994821639
0.034559999999999994,5.09525932158771,5.226959754219972,5.124431519014538,5.240806391851759
0.034632,5.0941021820666625,5.226154933482489,5.122819110904456,5.239764648116386
0.034704,5.092959548856169,5.22536053974571,5.121226240684423,5.238736634691399
0.034775999999999994,5.091831288829222,5.224576466259607,5.119652778870117,5.237722222045585
0.034848000000000004,5.090717278567559,5.223802606520837,5.118098631106334,5.236721280059484
0.03492,5.0896173846817145,5.223038854273475,5.116563662368638,5.235733678042509
0.034991999999999995,5.08853147102277,5.222285103508302,5.115047724638167,5.234759284747179
0.035064,5.087459405470618,5.221541248460949,5.113550683032453,5.2337979683812526
0.035135999999999994,5.0864010560098585,5.220807211083838,5.112072400668533,5.232849659444113
0.035208,5.085356290749745,5.220082872377366,5.110612738712338,5.231914193539299
0.03528,5.084324977942744,5.2193681263608696,5.10917155642602,5.230991435059044
0.035351999999999995,5.083306986001637,5.218662870321219,5.107748711213114,5.230081254817175
0.035424000000000004,5.082302183515079,5.217967001958437,5.106344058659467,5.229183523529925
0.035496,5.081310439261755,5.217280419385217,5.1049574525728545,5.228298111832289
0.035567999999999995,5.0803316222229,5.216603021125412,5.1035887450178965,5.227424890291781
0.03564,5.079365619144041,5.21593470611128,5.102237840902394,5.2265637294198335
0.035711999999999994,5.078412289349296,5.2152753736796775,5.100904557499563,5.225714499681992
0.035784,5.0774715035403135,5.214624923567062,5.099588745072816,5.224877071505023
0.035856,5.076543133147777,5.213983255903316,5.098290253770658,5.224051315282426
0.035927999999999995,5.0756270500029474,5.213350271204455,5.097008932607119,5.223237101378129
0.036000000000000004,5.074723126349005,5.212725898940327,5.095744629501932,5.222434352882354
0.036072,5.073831234851132,5.212110027291974,5.094497191317007,5.221642915812905
0.036144,5.072951248604998,5.211502556127049,5.093266463889568,5.220862657123259
0.036216000000000005,5.0720830411437525,5.210903389672608,5.092052292063024,5.220093451128351
0.036288,5.071226486443613,5.210312432697002,5.090854519713999,5.219335172462938
0.03636,5.070381462451189,5.2097295905052015,5.08967300273118,5.218587696087824
0.036432,5.0695478527905005,5.209154768932957,5.088507615243006,5.217850897294053
0.036504,5.068725526489671,5.208587874340219,5.087358175130014,5.217124651705386
0.036576,5.06791436047109,5.208028813603177,5.08622452675101,5.2164088352780835
0.036648,5.067114232228666,5.207477494105613,5.085106514014398,5.215703324300438
0.03672,5.0663250198311465,5.206933823729038,5.084003980408026,5.215007995388951
0.036792,5.0655466019239705,5.206397710841888,5.082916769024271,5.214322725483454
0.036864,5.0647788577298,5.205869090042792,5.081844722584211,5.213647436788169
0.036936000000000004,5.064021667047622,5.20534785999049,5.080787683455788,5.212981988155774
0.037008,5.06327491025048,5.204833928110308,5.079745493673002,5.212326253301895
0.03708,5.062538468281707,5.204327206694131,5.078717994949116,5.211680113954638
0.037152,5.061812231823102,5.203827608645347,5.077705055478786,5.211043452432445
0.037223999999999986,5.0610960852447215,5.203335047470612,5.076706523003535,5.2104161516416845
0.037296,5.0603899071351925,5.202849437270852,5.075722226478881,5.209798095071473
0.037368,5.0596935820480144,5.202370692731257,5.074752010399938,5.209189166789076
0.03744,5.05900699521325,5.20189872911048,5.073795719369698,5.20858925143227
0.037512000000000004,5.058330032532883,5.2014334622288985,5.072853198113647,5.207998234199719
0.037584,5.057662580575085,5.2009748084560545,5.071924291492466,5.207416000841994
0.037656,5.057004526566951,5.200522684697126,5.071008844511493,5.206842437648363
0.037728,5.05635575838612,5.200077040338433,5.070106702327594,5.206277487110935
0.037799999999999986,5.055716164551042,5.199637779553651,5.069217710253219,5.2057210123993505
0.037872,5.055085634209979,5.1992048159909965,5.068341713757959,5.20517289291213
0.037944,5.05446407581891,5.198778070433972,5.067478600770175,5.204633020127866
0.038016,5.053851371198121,5.198357464270528,5.066628197602167,5.204101286223396
0.038088,5.053247411100534,5.19794291948025,5.065790349634066,5.203577584061261
0.03816,5.052652088871719,5.197534358620662,5.06496490693663,5.203061807176554
0.038232,5.0520652985982215,5.197131704812887,5.064151720102847,5.202553849761462
0.038304000000000005,5.051486935098247,5.196734881726386,5.063350640249658,5.202053606649699
0.038375999999999987,5.050916893910856,5.19634381356301,5.06256151902018,5.201560973299183
0.038448,5.050355071284267,5.195958425040281,5.061784208581928,5.201075845772582
0.03852,5.049801364162684,5.195578641373871,5.061018561623057,5.200598120718764
0.038592,5.049255670172113,5.1952043882593575,5.060264431346397,5.200127695350438
0.038664,5.048717891598292,5.194835591853164,5.059521679275815,5.199664467423344
0.038736,5.048187944530133,5.194472204192,5.058790193106298,5.199208378098839
0.038808,5.047665717029515,5.194114172265644,5.058069804903507,5.198759359585041
0.03888,5.0471511111363965,5.193761397882422,5.0573603733620045,5.198317267742745
0.038952,5.046644029680361,5.1934138116776465,5.056661757987756,5.197882006876511
0.039024,5.046144376269662,5.193071344868116,5.055973819094114,5.1974534820577905
0.039096,5.045652055279104,5.1927339292374874,5.055296417797286,5.197031599108193
0.039168,5.0451669718371,5.19240149712092,5.054629416008903,5.196616264581751
0.03924,5.0446890318115045,5.1920739813892265,5.053972676425775,5.196207385745997
0.039312,5.0442181417946355,5.191751315432363,5.053326062519215,5.1958048705622915
0.039384,5.043754209087083,5.191433433142165,5.052689438521269,5.19540862766502
0.039456,5.043297151735636,5.1911202688946885,5.052062688048927,5.195018566340459
0.039528,5.04284688436916,5.190811757531731,5.051445687789993,5.194634596503694
0.0396,5.042403309784455,5.190507834341901,5.050838291994969,5.1942566286753795
0.039672000000000006,5.041966339712388,5.190208435040956,5.05024037098822,5.193884573957914
0.039744,5.041535886680653,5.189913499809988,5.0496517960808704,5.193518350320749
0.039816000000000004,5.041111864000799,5.1896230291219165,5.049072439561276,5.193157969262148
0.039888,5.0406941857544725,5.189336912906966,5.048502174681569,5.192803270250633
0.03996,5.040282766778802,5.189055091462506,5.04794087564565,5.192454171096219
0.040032,5.039877522650778,5.1887775056538965,5.047388417591592,5.192110590413965
0.040104,5.039478369670935,5.1885040969009735,5.046844676576025,5.191772447607805
0.040176,5.039085224846066,5.188234807163856,5.0463095295546525,5.1914396628521455
0.040248,5.038698020930874,5.187969578928403,5.045782881651584,5.19111215707374
0.04032,5.038316671514016,5.187708355191137,5.045264602814828,5.190789851932735
0.040392000000000004,5.037941094142263,5.187451079443715,5.044754569846856,5.190472669802716
0.040463999999999986,5.037571210070576,5.18719769565688,5.044252665929094,5.19016053375042
0.040536,5.0372069413253655,5.1869481482640465,5.043758775304535,5.189853367514509
0.040608,5.036848210690189,5.1867023821442615,5.043272783262027,5.189551095483977
0.04068,5.036494941690599,5.186460342604926,5.04279457611904,5.189253642675518
0.040752,5.036147058578226,5.186221975363809,5.042324041203162,5.188960934711173
0.040824,5.035804486313949,5.185987266665356,5.041861066832517,5.188672955147449
0.040896,5.035467150550264,5.1857561551998375,5.041405542294905,5.188389619423912
0.040968,5.035134979321821,5.185528575022992,5.040957360800514,5.188110836450833
0.041039999999999986,5.034807914556302,5.1853044760477545,5.040516439482638,5.187836537835554
0.041112,5.034485874335209,5.185083808714505,5.040082653724314,5.187566655952077
0.041184,5.034168788264314,5.1848665239783545,5.039655898783853,5.187301123924138
0.041256,5.033856586688682,5.1846525732961295,5.039236071001416,5.187039875607146
0.041328,5.033549200678451,5.184441908612944,5.038823067780217,5.186782845571284
0.0414,5.033246562013797,5.184234482348431,5.038416787568733,5.186529969082155
0.041472,5.0329486031694195,5.184030247382606,5.038017129840063,5.186281182082501
0.041544,5.032655257298323,5.18382915704138,5.037623995071029,5.18603642117295
0.041615999999999986,5.032366458214934,5.183631165081704,5.03723728471981,5.185795623591396
0.041688,5.0320821403776685,5.18343622567642,5.036856901202897,5.185558727194032
0.041760000000000005,5.031802245162714,5.183244293398664,5.036482758191907,5.185325670433668
0.041832,5.031526715005096,5.183055336472575,5.036114770959599,5.18509641027433
0.041904000000000004,5.031255480263702,5.1828693331557885,5.035752834883587,5.184870917214535
0.041976,5.030988479120706,5.182686216866483,5.0353968581018025,5.184649101189922
0.042048,5.03072565044324,5.182505945607017,5.035046749791945,5.184430905451334
0.04212,5.030466933769039,5.182328477853114,5.034702420154007,5.184216273936724
0.042191999999999986,5.03021226929151,5.182153772542094,5.034363780388536,5.184005151254218
0.042264,5.029961597844234,5.181981789060696,5.034030742675875,5.183797482665676
0.042336,5.029714860884955,5.181812487232624,5.0337032201546075,5.183593214069482
0.042408,5.029472000479051,5.181645827305892,5.033381126898095,5.183392291982832
0.042480000000000004,5.029232959282415,5.1814817699398334,5.0330643778916855,5.183194663524909
0.042552,5.028997691137703,5.18132027619179,5.032752905582784,5.183000276397487
0.042624,5.028766138300148,5.181161307503687,5.032446624252743,5.18280907886806
0.042696,5.0285382429333385,5.181004825688143,5.032145448050838,5.182621019749749
0.042768,5.028313951147997,5.180850792914501,5.031849297288085,5.182436048383577
0.04284,5.028093209682637,5.180699171694479,5.031558093245954,5.182254114618348
0.042912,5.027875965889655,5.180549959920799,5.031271758157805,5.182075215943136
0.042984,5.027662167721048,5.18040309811614,5.03099021518827,5.181899272608156
0.043056,5.027451763713307,5.180258549718132,5.030713388412021,5.181726235799649
0.043127999999999986,5.027244702971708,5.1801162801649445,5.030441202792316,5.1815560594358665
0.0432,5.027040935153856,5.179976255291598,5.030173584159185,5.1813886980079085
0.043272000000000005,5.026840410758513,5.179838441318764,5.029910459653591,5.181224106563829
0.043344,5.026643092055566,5.179702804841273,5.029651774387621,5.181062240693162
0.043416,5.026448923373251,5.179569312816605,5.029397446067594,5.18090305651035
0.043488,5.0262578573344125,5.179437932552891,5.029147405104782,5.180746510639839
0.04356,5.026069847153709,5.179308631696983,5.028901582829308,5.1805925601981935
0.043632,5.025884846648827,5.17918137822213,5.028659911504677,5.180441162778827
0.043703999999999986,5.025702810251484,5.179056140415502,5.028422324343288,5.180292276434182
0.043776,5.025523693018356,5.178932886865562,5.02818875551982,5.180145859659453
0.043848000000000005,5.025347450641913,5.178811586449219,5.027959140186964,5.180001871375148
0.04392,5.025174039662317,5.178692239367637,5.027733414919709,5.179860312588041
0.043992,5.025003418116492,5.178574816485625,5.027511519089567,5.179721144827092
0.044064,5.02483554299768,5.178459268711798,5.027293389415228,5.179584302922448
0.044136,5.024670372746642,5.178345567474588,5.027078965298799,5.179449749309267
0.044208,5.024507866499036,5.178233684518053,5.02686818719901,5.179317446876839
0.044279999999999986,5.024347984095366,5.178123591890547,5.026660996644281,5.179187358953885
0.044352,5.024190686090655,5.178015261933304,5.026457336243785,5.179059449292334
0.044424,5.024035933764114,5.177908667268888,5.026257149699882,5.178933682052868
0.044496,5.0238836891283185,5.177803780789383,5.026060381819411,5.178810021788735
0.044568,5.023733910149007,5.177700575644501,5.025866971983865,5.178688433429629
0.04464,5.023586550687859,5.177599025229534,5.0256768540823336,5.178568882266254
0.044712,5.023441582102178,5.177499103173041,5.025489985987544,5.178451333934108
0.044784,5.023298968193742,5.1774007833245665,5.025306315345839,5.178335754397491
0.044855999999999986,5.023158673461019,5.17730403974201,5.025125790845604,5.178222109932424
0.044928,5.023020663107782,5.177208846678985,5.024948362228326,5.178110367111023
0.045,5.022884903051507,5.177115178571973,5.024773980296509,5.178000492784483
0.045072,5.022751359931363,5.17702301002733,5.024602596923729,5.177892454066615
0.045144,5.022620001115652,5.176932315808166,5.024434165062708,5.177786218316779
0.045216,5.022490782946326,5.1768430822626925,5.024268622606649,5.177681767917053
0.045288,5.02236366456617,5.176755355074038,5.024105911416065,5.177579161881359
0.045360000000000004,5.022238624654063,5.176669048407106,5.023946000237427,5.177478289189688
0.045431999999999986,5.022115631500152,5.176584139908866,5.02378884361847,5.177379121018153
0.045504,5.021994654021705,5.176500607463803,5.023634397038652,5.177281628882493
0.045576,5.021875661770202,5.176418429184179,5.023482616918242,5.177185784625513
0.045648,5.021758624938269,5.176337583400271,5.02333346062363,5.177091560404261
0.04572,5.0216435143666995,5.17625804865046,5.023186886475512,5.176998928676849
0.045792,5.021530301551161,5.1761798036711815,5.02304285375483,5.176907862189613
0.045864,5.021418942898575,5.176102827386825,5.022901301269425,5.176818333963914
0.045936000000000005,5.0213094081165535,5.176027098899484,5.02276218603888,5.176730317283169
0.046007999999999986,5.021201677007636,5.175952597478625,5.0226254788767655,5.1766437856790235
0.04608,5.0210957216834124,5.175879302550638,5.02249114018346,5.176558712918789
0.046152,5.0209915148032005,5.175807193688223,5.02235913116737,5.176475072991118
0.046224,5.0208890295789335,5.175736250599861,5.022229413849372,5.176392840093304
0.046296,5.020788239779579,5.175666453118975,5.022101951068783,5.17631198861697
0.046367999999999986,5.020689119734823,5.17559778119307,5.021976706487654,5.176232493135321
0.04644,5.020591644337946,5.175530214872811,5.021853644596703,5.176154328388349
0.046512,5.02049577270216,5.175463734301008,5.021732708824146,5.176077469269936
0.046583999999999987,5.020401483976395,5.175398385860062,5.021613869510594,5.176001973669082
0.046656,5.020308757574165,5.1753341307181815,5.021497097405836,5.175927792597065
0.046728,5.020217569017464,5.175270926309457,5.0213823581074335,5.175854872520634
0.0468,5.0201278943102094,5.175208755685238,5.021269617917085,5.17578319204489
0.046872000000000004,5.0200397099430605,5.1751476020931495,5.021158843844733,5.175712730048516
0.046943999999999986,5.01995299289828,5.175087448970057,5.021050003612729,5.175643465674487
0.047016,5.019867720654443,5.17502827993482,5.020943065659835,5.175575378320824
0.047088,5.019783871190995,5.174970078781088,5.020837999143866,5.175508447631011
0.04716,5.019701406936858,5.1749128294700215,5.020734752735867,5.175442653484699
0.047232,5.019620314138948,5.174856516122836,5.020633306671673,5.175377975988417
0.047304,5.019540572507714,5.174801123013427,5.02053363258685,5.175314395465485
0.047376,5.019462160683906,5.1747466345608215,5.020435700758877,5.175251892447004
0.047448000000000004,5.019385057736202,5.174693035321594,5.020339482086398,5.17519044766182
0.047519999999999986,5.019309243163568,5.174640309982265,5.020244948092284,5.175130042027607
0.047592,5.019234696896947,5.174588443351554,5.020152070926831,5.175070656639903
0.047664,5.019161399300397,5.1745374203526175,5.020060823370243,5.175012272763692
0.047736,5.019089330621983,5.174487226015235,5.019971178117417,5.174954871822615
0.047808,5.019018457219222,5.174437845467891,5.019883089730007,5.174898435390021
0.04788,5.018948769817793,5.174389280400086,5.019796544688459,5.174842965100827
0.047952,5.0188802494680385,5.174341555980212,5.019711516871911,5.174788490939335
0.048024000000000004,5.018812877601919,5.174294617416896,5.019627980703785,5.17473494620029
0.048095999999999986,5.018746636036208,5.174248451963645,5.019545911154881,5.174682315097311
0.048168,5.0186815069751685,5.1742030470430045,5.019465283745438,5.174630582070752
0.04824,5.018617473012504,5.174158390241336,5.019386074547182,5.174579731781559
0.048312,5.018554517132611,5.1741144693036745,5.019308260185328,5.17452974910393
0.048384,5.018492620441138,5.1740712721283515,5.019231814909855,5.174480619118905
0.048456,5.018431755950632,5.174028786761878,5.019156702578688,5.1744323271071195
0.048528,5.018371914862923,5.173987001393408,5.019082910592053,5.174384858542633
0.0486,5.018313080725674,5.17394590434951,5.019010416501279,5.1743381990852635
0.048671999999999986,5.018255237419688,5.173905484088629,5.018939198333431,5.174292334574192
0.048744,5.018198369160663,5.173865729195679,5.018869234592886,5.1742472510212
0.048816000000000005,5.0181424605009655,5.17382662837651,5.018800504262822,5.174202934602814
0.048888,5.018087496331043,5.1737881704523385,5.018732986807305,5.174159371654531
0.048960000000000004,5.018033461880775,5.173750344354205,5.018666662172403,5.174116548662871
0.049031999999999985,5.017980339056844,5.17371313911726,5.018601506057362,5.174074452258905
0.049104,5.017928106910175,5.173676543875168,5.018537490482583,5.174033069210957
0.049176,5.017876756890366,5.173640547854351,5.018474603502517,5.173992386417607
0.049247999999999986,5.017826274737782,5.173605171790616,5.01841282584057,5.173952427720425
0.04932,5.017776646489112,5.173570388547195,5.0183521386315935,5.173913160829733
0.049392,5.017727858477596,5.17353618242704,5.018292523424164,5.173874566913278
0.049464,5.017679897331883,5.173502544026874,5.018233962180932,5.173836634535431
0.049536000000000004,5.017632749973238,5.173469464070172,5.018176437279933,5.17379935242623
0.049607999999999985,5.017586403610501,5.17343693340292,5.018119931516871,5.173762709475728
0.04968,5.017540840982472,5.173404942989328,5.0180644221043895,5.173726694729146
0.049752,5.017496046310387,5.173373483907633,5.018009888123147,5.173691297380673
0.049823999999999986,5.0174520112360055,5.173342547345672,5.01795631805645,5.173656506768382
0.049896,5.017408723390466,5.173312124596619,5.01790369536827,5.17362231236955
0.049968,5.017366170661207,5.17328220705455,5.017852003877971,5.173588703793512
0.05004,5.017324341194298,5.173252786210084,5.017801227762007,5.173555670777978
0.050112000000000004,5.017283223396625,5.173223853645953,5.017751351554519,5.1735232031825
0.050183999999999986,5.0172428059382375,5.1731954010324745,5.0177023601477275,5.173491290983334
0.050256,5.0172030777545364,5.173167420123123,5.017654238793853,5.173459924267676
0.050328,5.017164022654076,5.173139902750019,5.0176069662891,5.173429093228451
0.050399999999999986,5.0171256292492155,5.173112840819367,5.017560527525581,5.173398788158469
0.050472,5.0170878893303605,5.173086226306887,5.017514911434317,5.17336899944531
0.050544,5.01705079222041,5.1730600609058,5.0174701038498934,5.173339728754466
0.050616,5.0170143274643015,5.1730343468613915,5.017426090915267,5.173310978378285
0.050688,5.016978484826137,5.173009062979887,5.017382859080541,5.173282723457509
0.050759999999999986,5.0169432542842785,5.172984202183523,5.01734039510487,5.173254955516372
0.050832,5.016908626024233,5.172959757484013,5.0172986860568525,5.1732276661937115
0.050904000000000005,5.0168745904289365,5.172935721978943,5.017257719314978,5.173200847239026
0.050976,5.016841132205474,5.172912088848267,5.017217475214742,5.1731744905073676
0.051048,5.016808243573821,5.172888851350696,5.017177943341375,5.1731485879560495
0.05112,5.016775916593546,5.172866002820059,5.017139113163505,5.173123131639007
0.051192,5.01674414203462,5.172843536661727,5.0171009725648315,5.173098113703221
0.051264,5.016712910868606,5.172821446348942,5.017063509694574,5.173073526384093
0.051335999999999986,5.016682214269825,5.172799725419117,5.017026712967487,5.173049362000722
0.051408,5.0166520436151,5.172778367470194,5.0169905710645555,5.173025612952057
0.05148,5.016622390482009,5.172757366156922,5.016955072933802,5.17300227171197
