$\kappa t$,CNB I,CNB II
0.00828,40.639020670360274,52.43306252111745
0.008352,41.33953234250062,53.27637642451097
0.008424,42.047043699370704,54.12624900399694
0.008496,42.76153679284703,54.98261678547248
0.008568,43.48299149693792,55.845414272288366
0.008639999999999998,44.21138555773237,56.71457376811831
0.008712,44.946694686510426,57.59002541525639
0.008783999999999998,45.688892486211756,58.47169736523497
0.008856,46.4379503521062,59.3595157955194
0.008927999999999998,47.19383761626229,60.25340473537971
0.009,47.95652157488133,61.153286286496666
0.009071999999999998,48.72596727154345,62.0590807422451
0.009144,49.502137659525204,62.97070632545993
0.009215999999999998,50.28499364403375,63.88807942375782
0.009288,51.074494053688525,64.81111471623692
0.009359999999999999,51.87059555012811,65.73972498227792
0.009432,52.67325265909588,66.67382124328888
0.009503999999999999,53.482417980763344,67.61331290469909
0.009576,54.2980410973196,68.55810769877804
0.009647999999999999,55.120071275961024,69.50811162588316
0.00972,55.94845425711184,70.46322912553937
0.009791999999999999,56.78313505376774,71.42336326262841
0.009864,57.624056141129536,72.38841550760382
0.009935999999999999,58.47115784189777,73.35828581848504
0.010008,59.32437864111578,74.33287277377637
0.010079999999999999,60.18365485970815,75.31207382449787
0.010152,61.04892271804952,76.29578490397103
0.010223999999999999,61.92011482077835,77.28390071542789
0.010296,62.7971607781908,78.27631476923965
0.010367999999999999,63.67998959329505,79.27291961254588
0.01044,64.56852847384786,80.27360647012664
0.010511999999999999,65.46270119379113,81.27826558274955
0.010584,66.36243273182188,82.28678620177739
0.010655999999999999,67.26764390825099,83.29905672631845
0.010728,68.17825515005067,84.31496453443393
0.010799999999999999,69.0941851705479,85.33439619894183
0.010872,70.01535079197537,86.35723751765046
0.010943999999999999,70.94166742312068,87.38337359014379
0.011016,71.87304876603596,88.41268876082239
0.011087999999999999,72.80940706904171,89.44506676076381
0.01116,73.75065310683397,90.4803907587592
0.011231999999999999,74.69669588178466,91.51854340105419
0.011304,75.6474434427465,92.55940681949876
0.011375999999999999,76.60280222386594,93.60286273256632
0.011448,77.562676943631,94.64879248651206
0.011519999999999999,78.52697202901174,95.69707713179744
0.011591999999999998,79.49558969572357,96.74759741127468
0.011663999999999999,80.46843104902017,97.80023386194298
0.011735999999999998,81.44539705960521,98.85486685369315
0.011807999999999999,82.4263862350731,99.91137659679711
0.011879999999999998,83.41129663802722,100.96964327121945
0.011951999999999999,84.40002571487024,102.02954703849896
0.012023999999999998,85.39246906871654,103.09096809002311
0.012095999999999999,86.38852160625531,104.15378663780504
0.012167999999999998,87.38807770654829,105.21788300270615
0.01224,88.39103065990122,106.28313776653906
0.012311999999999998,89.39727309821556,107.34943169945902
0.012384,90.40669680427604,108.41664581639286
0.012455999999999998,91.41919264475176,109.48466128452453
0.012528,92.43465136746035,110.55335984730829
0.012599999999999998,93.45296302652872,111.62262357456889
0.012672,94.47401640088812,112.69233498877186
0.012743999999999998,95.49770045214571,113.76237688256238
0.012816,96.52390350276835,114.83263277752562
0.012887999999999998,97.55251335337363,115.90298674654068
0.01296,98.58341733840811,116.97332345647702
0.013031999999999998,99.61650254151004,118.04352805650562
0.013104,100.65165567793976,119.11348637496678
0.013175999999999998,101.68876342327592,120.18308517945084
0.013248,102.72771201890534,121.25221190745386
0.013319999999999999,103.76838761101727,122.32075481089313
0.013392,104.81067630754838,123.3886026546743
0.013463999999999999,105.8544641752618,124.45564519625344
0.013536,106.89963716380785,125.52177332379978
0.013607999999999999,107.94608130586894,126.58687873829237
0.01368,108.99368271679003,127.65085412450466
0.013751999999999999,110.04232751591822,128.7135926976471
0.013824,111.09190209450126,129.77498902212815
0.013895999999999999,112.14229306003034,130.834938851954
0.013968,113.19338726003959,131.89333891019837
0.014039999999999999,114.24507181489827,132.9500870455848
0.014112,115.29723385005765,134.0050816655589
0.014183999999999999,116.34976130079069,135.05822286926244
0.014256,117.40254236001421,136.10941192337674
0.014327999999999999,118.45546567882174,137.15855122176222
0.014399999999999998,119.50842027238026,138.20554440135842
0.014471999999999999,120.56129555984887,139.25029568198698
0.014543999999999998,121.61398181448003,140.29271128969725
0.014615999999999999,122.66636978874585,141.33269855665438
0.014687999999999998,123.71835087698393,142.37016608678223
0.014759999999999999,124.76981691182239,143.40502381377766
0.014831999999999998,125.82066057457581,144.43718227784055
0.014903999999999999,126.87077535928094,145.46655428740266
0.014975999999999998,127.9200554744174,146.49305369217439
0.015047999999999999,128.96839593510055,147.51659573036062
0.015119999999999998,130.01569219835247,148.5370969717759
0.015191999999999999,131.0618410728593,149.55447462383987
0.015263999999999998,132.1067400942824,150.56864842631606
0.015335999999999999,133.15028773126025,151.57953912854003
0.015407999999999998,134.19238329198043,152.5870689292897
0.015479999999999999,135.2329268285102,153.59116149473306
0.015551999999999998,136.2718198224175,154.5917413880436
0.015623999999999999,137.30896462487925,155.5887346610628
0.015695999999999998,138.34426465488892,156.5820695342186
0.015767999999999997,139.37762411892655,157.57167534816074
0.01584,140.4089484209549,158.55748293603074
0.015912,141.43814429684696,159.53942463668773
0.015983999999999998,142.4651195167166,160.51743298788617
0.016055999999999997,143.4897830301341,161.4914436110436
0.016128,144.51204446428406,162.4613931228028
0.0162,145.53181521388944,163.42721958174423
0.016272,146.54900774775427,164.3888625459849
0.016343999999999997,147.56353575657477,165.34626271406765
0.016416,148.575314075055,166.2993618550552
0.016488,149.58425839949248,167.24810421443732
0.01656,150.590286392162,168.19243508249573
0.016631999999999997,151.59331675430084,169.13230122876604
0.016704,152.5932695129451,170.06765090564454
0.016776,153.59006604169682,170.99843309609588
0.016848,154.5836282021114,171.92459892376598
0.016919999999999998,155.57388024288284,172.84610099269898
0.016992,156.56074746116698,173.76289321341966
0.017064,157.54415650091485,174.67493094521797
0.017136,158.52403540035536,175.5821708529684
0.017207999999999998,159.5003130013759,176.4845704410332
0.017279999999999997,160.4729198554948,177.38208957993143
0.017352,161.4417882099525,178.27468917367398
0.017424,162.40685150825527,179.16233153008105
0.017495999999999998,163.36804461103492,180.04498035733496
0.017567999999999997,164.32530352069494,180.9226002985827
0.01764,165.2785653316369,181.7951575686595
0.017712,166.2277692989843,182.6626200416047
0.017783999999999998,167.17285577402797,183.52495674743383
0.017855999999999997,168.11376653080458,184.38213805737232
0.017928,169.05044472041214,185.23413565432836
0.018,169.9828342007299,186.08092186612444
0.018071999999999998,170.9108812161382,186.92247122371856
0.018143999999999997,171.83453306061244,187.7587592045816
0.018216,172.7537384430184,188.58976255994767
0.018288,173.66844749123763,189.4154593056756
0.018359999999999998,174.57861118123208,190.23582848609655
0.018431999999999997,175.48418240202264,191.05085029711208
0.018504,176.38511544440982,191.8605065338579
0.018576,177.2813658952234,192.66478001172666
